ID,TEP_100_Fear_Ftl,TEP_100_Happy_Ftl,TEP_100_Neutral_Ftl,TEP_100_Fear_Ctl,TEP_100_Happy_Ctl,TEP_100_Neutral_Ctl,TEP_100_Fear_Ptr,TEP_100_Happy_Ptr,TEP_100_Neutral_Ptr
230712004,0.538553878873334,-0.231680225937614,0.377001579995055,-0.0161700923442799,0.200439492451556,-0.22039772612762,-0.488081470800145,-0.0547990887994872,-0.055562366779244
230714005,0.910746509100804,0.244434381590415,0.135048549028421,-0.0855907339531549,0.613187314688064,0.452610678003493,-0.745687766831955,-1.07066732036865,-0.747302111644649
230714006,1.60797341808665,0.793300104361522,0.0414093773835596,-0.63634296940927,-0.389740922156702,-0.243831288288205,-0.652558105528634,-0.218217787416683,0.294433896024952
230714007,-0.671162419824288,0.234797963666775,-0.197579700914289,0.183939841820903,0.0568783468866925,0.0322509555044708,0.384130777847286,-0.30027330269146,0.14304797323059
230716008,-0.740779472353258,-1.69174827331144,-0.346503682786626,0.16168850573276,0.0196811556553195,-0.142439465486993,0.480533208208362,1.57577702810997,0.523183942413825
230716009,-0.675204357726287,-0.639099672594705,-0.215206440832985,0.498530660430412,0.276634538716044,0.123849516749277,-0.0425323337579819,0.22691040922194,0.0344019282805857
230717010,-0.973960471429465,-0.58157943848498,0.392561840543212,0.48791475390446,0.218864074353275,0.423057106889989,0.255026572838849,0.251471643315961,-0.950820793529022
230717011,1.24121132210558,-0.0384616691460702,0.505139504872789,-0.187698695841541,-0.386439601557167,0.00403649139268606,-0.919033104335446,0.565249757770724,-0.484076699125385
230717012,0.853828893763323,1.27426915768022,0.166556602618954,0.171962685688497,0.204797262360516,0.0763513371410842,-1.04420760831428,-1.48745069373441,-0.262270989192737
230717013,0.761176377607219,1.7436069281592,0.131173615567491,-0.0906414884355231,-0.501411256755806,0.035129802942503,-0.597078367898584,-0.965696019634335,-0.172341816717338
230718015,-0.89842698543177,-0.855255290491756,-1.04471692544678,0.0836309303888495,-0.218848245599706,-0.0952214570779528,0.73669921911729,1.10971840736293,1.12003500716574
230718016,-0.317386712182048,-1.64088297029496,-0.0268838066717204,0.656291501832958,0.251448986400958,0.279981728537617,-0.597400578449489,1.21043274250307,-0.357663805821256
230719017,2.21688399630606,2.76012631691332,1.57343782719227,-0.108461691949858,0.0372684565250076,-0.210467377155709,-1.95178409799125,-2.66585500093177,-1.20261677006512
230719018,0.46683587763085,1.00826948945625,0.0934163802474026,0.304044391125557,0.211961781982479,0.216153647894256,-0.858325914327773,-1.24525514873964,-0.384288626525869
230719019,-0.08843508442307,-0.940995051153203,-0.249651427448787,-0.297974686451565,0.0851548858358198,-0.0707646030803434,0.49153536449452,0.774941278504931,0.333347685392461
230720020,0.805745754441175,-0.0741946914470332,0.492892800977733,-0.342354616579573,-0.206513379435172,-0.440703771847526,-0.294852722351551,0.35288689688313,0.136117481413659
230720021,-0.0585517704147313,-0.164718311216532,-1.19668221754303,0.964322760841421,0.406406646871556,0.213476998403611,-1.26412841192091,-0.400086124659585,0.841573000035389
230721022,-0.235450050921421,1.15824966824098,-0.438391988930739,0.121221166309547,-0.490511462454898,-0.0310952443610008,0.0571766265022783,-0.426063024467391,0.457870088664199
230721023,0.829165938875555,1.26808895102407,-0.168799841244204,-0.227275785274256,-0.325468627535667,-0.0379132260702045,-0.474516722555422,-0.755969314048223,0.211796935532373
230721024,1.07257070677592,-0.699805193047118,0.572328217122496,0.539524547694039,0.393549480896315,-0.0477226726006534,-1.75441589248537,0.124432203340957,-0.476900692154119
230721025,-0.791235805391209,-0.0638872126146434,-0.406718536363928,0.331669825161884,0.136939692202398,0.125200448205344,0.295728076127765,-0.126866101390105,0.213985478954523
230721026,0.0738144944131368,0.806060772367989,0.128415628062912,0.306040671379784,-0.0291155452330161,0.0716739322784413,-0.488721872236792,-0.723794154796409,-0.219736913746221
230722027,-0.792522300937178,-0.77081403235429,-0.334193972772497,0.205528278145338,0.260880406567437,0.309196614312763,0.469561419131269,0.373250616999297,-0.106506134141653
230723029,-1.26055149018678,-1.14422105145894,-1.26547465140743,0.0642389315820412,0.290000363188611,0.262774278342087,1.10630089573926,0.687156427370849,0.839285099616681
230723030,0.823810256176323,0.793704367313491,0.115838674210293,-0.318630086587751,-0.143850356264257,-0.196569727675743,-0.344431302698358,-0.555082365816616,0.159248411900263
230723031,-0.0942926198090316,0.0596382282664889,-0.116250272915963,-0.119978488968156,-0.115155598466112,-0.14544449370018,0.253511031390156,0.101081961968183,0.309161234717186
230723032,0.178091509622282,1.68344549578887,0.479777072908295,0.555634753230523,0.507462032745551,-0.0144462374349999,-0.929059840465354,-2.2892637510257,-0.434756665263948
230723033,0.168058205002887,0.247576550481068,0.103939709447278,-0.0433962428878539,-0.0755510051429621,-0.0434714725107233,-0.0998286971623264,-0.131160598630966,-0.0389819080754882
230723034,0.404517610026873,0.929125077297485,-1.02788182823364,0.107044947604747,-0.0537373919423457,-0.203631791135195,-0.52970956225494,-0.806688200169485,1.25243675264306
230723035,1.16821141492318,-0.634960046347465,0.567332591886731,-0.093967236582878,-0.205135647541583,-0.103304395825157,-0.978139725978676,0.882253128485898,-0.396108954949447
230729046,0.0412263339643079,0.00126605394324387,1.38669029381834,-0.587740746844911,0.247689294686394,-0.202763812399891,0.76522018950358,-0.340142526828746,-1.03624009467072
230729048,0.257129450760112,-0.27849004725243,-0.425897089023767,-0.0970068410388745,-0.11354671007142,-0.0752131383580627,-0.110850000238645,0.419212499317929,0.506404715212845
230910076,0.530202668315483,0.929998876796742,-1.28876756412689,0.0236015439792676,0.393889189422009,0.335749719298165,-0.53459392368179,-1.42005738147068,0.761490960628567
231022077,1.39397519298677,2.06049761550975,0.956278516373929,-0.0472817631045365,0.0203965761726657,-0.441548143410566,-1.25590635351663,-1.97996108885184,-0.301724030003472
231028078,1.70079621793945,-0.00498620610651496,0.602216825199784,-0.0331388286165341,0.317371875631022,-0.145438152922067,-1.56593247419231,-0.429574541031497,-0.371500451275587
231029079,-0.744005710887583,1.19437712198225,-0.15089976114079,0.547029087354675,-0.401345830686159,0.073928940979969,-0.0437184399409642,-0.58230475595992,0.0417918524388663
231029081,1.5896003907585,1.78616276343677,0.854707830256971,-0.0566955078306638,0.378928007744028,-0.320150406216722,-1.42835368301096,-2.21068689888179,-0.371622544159119
231029082,0.477053979695799,-0.0567199168377545,-0.137924260848409,0.00800866044725461,0.535707336124192,0.0564372906120208,-0.462904794715417,-0.67933820652048,0.0534353948995075
231104083,0.0840591434595909,0.315072580320762,1.630844505203,0.16520446971991,0.0202185893446141,-0.480476530153642,-0.305704160876778,-0.326157076100552,-0.887516271647322
231104084,0.738841990108104,0.565527417588554,-0.847178089691605,-0.0515097401882351,0.0167137330507939,0.4686837746839,-0.629468520377782,-0.558634039349819,0.161233220657429
231105085,0.895948274318132,-0.303320735696001,-0.00278389759035825,0.130584008768544,-0.0911408114248531,0.321379606806199,-1.02748695530392,0.412075867944399,-0.437145030811885
231107086,0.450196018415708,0.172074435949548,-0.562704063486936,-0.169298867464413,-0.0184143310175918,-0.188270807596583,-0.194829359110726,-0.137819133766525,0.790721760807989
231111087,-0.226080398482737,0.91549940393043,0.489020495419765,0.338080249272748,-0.019879110583169,-0.158836468911821,-0.248454395510766,-0.840111900204045,-0.245927374771412
231111088,0.224323672892646,-1.08308572176023,-0.405102266187669,0.110113754138523,-0.111480570118816,-0.0671438696240874,-0.363199187148948,1.17863385999232,0.475662242999384
231119089,-0.842249115987764,0.962710062602662,0.529577538622498,0.464845455668564,-0.16609881871097,-0.189543970032802,0.161815928504685,-0.684747932835508,-0.242329013190953
231119090,-0.801011216949588,-2.40184800433463,-0.104546170265167,0.0149516403165785,-0.00876487190870707,0.288419879987315,0.738392494049115,2.28742880666729,-0.29563625191432
231125091,0.254057263272841,-0.939501021565629,0.167840026423888,0.371847081373812,0.698113338406192,0.491410516639381,-0.749529224848997,-0.0652592058405801,-0.831462539645092
231126092,-0.0896388908951649,-0.71045560345327,1.27144668287243,-0.411087622359376,0.74388286614178,-0.284683630965616,0.647462132681637,-0.344881467025202,-0.814961053176592
231202093,-0.169253448713095,-0.0698499809734164,-0.083139980592778,-0.0366831920907715,0.159684338116694,0.0943522493471986,0.210543742299872,-0.152341578495322,-0.050349310679651
231203094,0.30839717201494,1.37093235577936,0.826186301252576,-0.0657624587558825,0.149451795016793,0.153881637152174,-0.202174909265824,-1.5032907381391,-0.993277473496724
231203096,1.22228656664744,0.447176203832536,0.248828805167917,-0.0613139096487072,0.147897445835234,-0.033707900560526,-1.07405234956722,-0.626026320559561,-0.189605938679085
231203097,-0.444144779728907,0.149267064781983,-0.541718259380799,-0.597686808019142,-0.259981540658816,-0.540471397083297,1.23865607124865,0.214353380958231,1.25279920540391
231209098,-0.0462868503295504,0.366518945685385,-0.166766897207635,0.736178598941445,-0.146643151997327,0.442328012678665,-0.963551348527969,-0.146558813441456,-0.4473009702825
231209099,0.97269740452856,0.637483301409691,-0.202332611691976,0.239136845055424,-0.177387324935514,-0.49858883418281,-1.24874236820293,-0.361190681817413,0.873962915532253
231209100,-1.11935870433754,-1.26206748450266,-0.381513167102318,-0.245605482599244,-0.356555407829406,-0.433972726348222,1.39653684934832,1.68356072028527,0.955290876564071
231210101,-0.34868710680079,-0.289370209146083,-0.823458117517196,0.404084695100598,0.429470099290655,0.350607068530548,-0.222622405539795,-0.313555407352266,0.300340370615361
231210102,1.88684055784271,1.17695390134156,-0.990581071745208,-0.721222385318547,-0.856132608523444,-0.174644025067531,-0.8005971567705,0.0565410934982133,1.17743184374428
231217104,-0.252566602627446,-0.951711485417605,-1.20165005327586,-0.0626444021114953,0.208351091981697,0.259202584414915,0.324997721054837,0.616509528633295,0.783707209134427
231223105,0.610153173576692,-0.020481510816469,0.785478890672741,-0.127966248528907,0.202828159268173,0.547105639930461,-0.402927961707118,-0.258150624239136,-1.49280823820681
231224106,0.181696809290219,-0.401577452963616,0.471079831755702,-0.0605505671829895,0.138743561415836,0.0174177360908843,-0.0892752795586203,0.190582088243595,-0.470120888196729
231228107,-0.119434607297053,0.491194247316136,-0.920309676033183,-0.136388552634483,0.28698602803781,0.045652753428372,0.299786023035222,-0.858059392082977,0.809400126551509
240113111,0.888839872591504,-0.701265663414728,0.231760997570563,0.39966945321723,0.240192272596002,0.0879122529543924,-1.38897462534438,0.335672701837365,-0.339863606003875
240113112,1.1534408148503,1.42571317661767,0.446808654238927,-0.619971888556311,-0.619682244296157,-0.379342468694148,-0.244350540404195,-0.502688836022022,0.0958081721258425
240225121,0.608344543175144,-1.44143089881568,-0.642924932651575,-0.0574128698818035,0.0848551467815895,-0.10487782676517,-0.497761334044397,1.24944853708529,0.752604022804835
240302123,0.369602934131715,1.09081714490702,1.1832743720076,0.00406411417040748,0.0786765720022591,0.0370280656002965,-0.355711441559025,-1.14106822139433,-1.17166655219498
240302124,0.000453579686984091,-0.00511033930549707,-0.820712753256616,0.298325608313935,-0.344672797334408,0.0637036965620315,-0.408664666369808,0.4764988173603,0.690343947854888
240309126,0.817175422559075,-0.553508981704842,-0.036996591041441,0.0992125144059169,-0.288781074949314,-0.249516919501551,-0.909930412918398,0.91955128832273,0.376493743941241
240518128,0.624598746975114,0.112599230084212,0.114972329135127,-0.53107623654139,-0.222350037366637,-0.275757883617701,0.135011076242944,0.197595636378344,0.268431899783238
240518129,1.48266161543939,0.567655355225805,-0.0507375443994743,-0.338560859884533,-0.225038493496589,-0.39024169564866,-0.941332928565228,-0.229831091645016,0.582082437235244
240518130,-1.18197869752131,-0.777479848007462,-1.08216306984373,0.402899915585961,0.311650857435833,0.422870530143462,0.568432856216212,0.310090748830941,0.446542583977765
240518131,0.631331749760281,-0.0411867566281257,0.0929436977634427,0.192332814189666,0.0456037160166913,-0.160004186047756,-0.861295770519735,-0.0233860301059033,0.130901184892504
240519132,0.704608845930799,-0.150385424840443,0.444053766747072,0.0823325271965629,0.429972145325734,0.0683093606765981,-0.780189713182852,-0.445912354703149,-0.514158306065353
240519133,-1.26945248096108,-1.07255859301026,0.087093279324087,1.23258818359126,0.688309664023266,0.481644584886857,-0.484059631025539,0.074211052333542,-0.741601406238976
240601134,-0.281961753479044,-1.1551094431424,-0.262858187532972,0.419160490828658,0.598542819198108,0.19173630108801,-0.306466112433046,0.275256300166533,-0.013352185653865
240601135,-0.832847944346208,-1.29062870611834,-0.755229140319529,-0.571801626507899,-0.175011722092438,-0.00860328739371875,1.57147923537074,1.46219058779289,0.727253198657567
240601136,-0.896727080837417,0.976356607981466,0.152127300231422,0.0351137206511934,-0.273628795170247,0.0196885135244769,0.801480657610145,-0.550530015028604,-0.171062605491475
240601137,0.0539726691819825,0.248120440190328,0.592493734618204,0.189791813329259,-0.358504161680029,0.140555449254852,-0.310847161256176,0.255523215471475,-0.753648827071651
240608138,0.204729892335904,0.11034925772204,-0.074319342408166,0.561661142458851,0.0667606556134078,0.402855408850851,-0.962543381064231,-0.195898079584129,-0.480867864391437
240609143,-0.373808243478988,0.94764339266731,-0.114929773118648,0.52461850392665,0.165361820910099,0.240672336043084,-0.363764240959678,-1.12405123277504,-0.220459945257424
240609144,0.712222239987513,-0.888745305003526,-1.09113883644811,-0.225751583924952,0.0601597724651509,0.0958244954179234,-0.365813431328963,0.759645391361438,0.902582237748937
240609145,-0.955567302942189,-0.0436729321011846,0.00704169883841816,0.0837053249192628,-0.356183764934934,-0.140264933620221,0.790730306271862,0.528783980514987,0.185270704961381
240609146,1.47268059198575,0.453221928472685,0.285261079834835,-0.0173200128086623,-0.225423349959674,-0.246561200023682,-1.37146972687896,-0.120893877349539,0.0671522646277308
240609147,-2.751844977565,0.00521242237117875,-2.54238372833552,0.307282235554151,0.567489301719067,0.570030356868094,2.18651936074755,-0.781502402861309,1.62853235796231
240629148,0.683787719060374,0.0685206083745162,1.08143726398053,0.57076607678188,-0.48756982520835,-0.0748614846663594,-1.42884655083454,0.602286857156511,-0.92207691312798
240629149,-0.545351907492914,0.64358023269695,-0.721298125967066,0.37703524384111,0.263076909064,0.412263686902366,0.00070654654700167,-0.969707258395947,0.119185074126333
240629150,1.07566130805355,0.462707475081336,0.354275554509475,-0.39190890841478,-0.383193597433512,-0.329230338520064,-0.482750959794719,0.0860159555173019,0.114896499003652
240629151,0.246994038319836,0.390620652411516,-0.261638819229476,-0.349012230215914,0.0831953898867243,0.142626809842156,0.24360142456488,-0.483907600428432,0.0526949895427988
240709152,-0.805503840018637,0.601114646736826,-0.673265801239276,-0.0416173606467928,0.520139190424698,-0.159833654778681,0.820057675960421,-1.28124780796459,0.856549813207136
240709153,-1.10301721573601,-1.32384151995802,-0.73674361434635,0.0105741319278543,0.0708208975082527,0.11242105413636,1.03049411182375,1.15725314448556,0.544128550737208
240710154,-0.108428087695569,0.376917486431394,0.612622723544465,-0.153233068932103,0.20680724491604,-0.0603428243476676,0.312408973496245,-0.640078939181987,-0.497804739344937
240710155,0.475143124625792,0.560578443396215,0.235481620517075,-0.0110386394824277,-0.419723944980975,-0.0862315331655765,-0.435029953160678,0.0432851466650167,-0.105086440507051
240710156,-0.67577272065263,0.352546749393454,-0.300250372992271,0.194743503720048,0.18299688359814,-0.045197466926663,0.373714620549266,-0.584408306417549,0.346296934924888
240716157,0.77662874957272,0.937865839519917,-0.0339619060531041,0.223401672158824,0.370322552466992,0.304198746372599,-1.04146090009065,-1.39526115507868,-0.384097290361369
240716158,-0.381017694311841,-0.615702769437668,0.000923630761795948,0.0086666389497292,-0.25835780643306,-0.233874347795782,0.349104784419999,0.936839711896407,0.319163690881772
240720159,2.20161609602709,-0.941926736387119,0.872839719849585,0.319668562081637,0.513581837263479,-0.173827171849768,-2.52318215276619,0.189555947552171,-0.589031575704003
240720160,-0.306853839191799,-0.0903712115395604,0.287291125952559,-0.0695240743690357,0.192834012932063,0.0883151423429687,0.385842032205634,-0.178263065947968,-0.393022592002099
240720161,-1.46293632237731,0.214758959845216,-0.941994329811593,0.285891165802112,0.173142527695856,0.199152206246925,0.994720551618747,-0.440387127724656,0.619892047472854
240720162,-0.0873105670262649,0.841414963575677,0.890574460481187,0.194968673109426,0.512031936750511,0.334113216753872,-0.184083611442298,-1.49780468968484,-1.30090907129042
240723163,-0.376737550846818,0.455206352840444,-0.155243097831323,-0.0335552096995669,0.332818374269062,0.367338166620861,0.402827116699006,-0.886683635614509,-0.355600652279685
240723164,0.419857502372727,-0.553770421635049,0.167702787925909,0.0385795271335637,0.114875189428442,-0.081000214018795,-0.450552581409177,0.36742717683694,-0.0480338222849201
240724165,-0.3720305761159,-1.44416418221812,-2.25110940347444,-0.528122264157711,0.0468109845682849,-0.0892706203227194,1.07514345311339,1.30409850862876,2.25478955086024
240724166,-0.303505588846811,-1.23175614336348,0.181625963604932,0.0106920530586467,0.309855534068121,0.0546867941773178,0.272900443029438,0.74291389437772,-0.24690118661425
240724167,0.34472505422065,-1.17813347507123,-0.123167570880818,0.535533354054768,-0.243116600148575,0.199462398531938,-1.05941628390879,1.44881260911828,-0.15626303155264
